participant_id	visit	handedness	laterality_quotient	EDINBURGH_WRITING_LH	EDINBURGH_WRITING_RH	EDINBURGH_DRAWING_RH	EDINBURGH_DRAWING_LH	EDINBURGH_THROWING_RH	EDINBURGH_THROWING_LH	EDINBURGH_SCISSORS_LH	EDINBURGH_SCISSORS_RH	EDINBURGH_TOOTHBRUSH_LH	EDINBURGH_TOOTHBRUSH_RH	EDINBURGH_KNIFE_LH	EDINBURGH_KNIFE_RH	EDINBURGH_SPOON_RH	EDINBURGH_SPOON_LH	EDINBURGH_BROOM_RH	EDINBURGH_BROOM_LH	EDINBURGH_MATCH_RH	EDINBURGH_MATCH_LH	EDINBURGH_OPEN_BOX_LH	EDINBURGH_OPEN_BOX_RH	EDINBURGH_KICK_RH	EDINBURGH_KICK_LH	EDINBURGH_EYE_LH	EDINBURGH_EYE_RH	EDINBURGH_WRITING	EDINBURGH_DRAWING	EDINBURGH_THROWING	EDINBURGH_SCISSORS	EDINBURGH_TOOTHBRUSH	EDINBURGH_KNIFE	EDINBURGH_SPOON	EDINBURGH_BROOM	EDINBURGH_MATCH	EDINBURGH_OPEN_BOX	EDINBURGH_KICK	EDINBURGH_EYE
sub-ON97740	baseline	1	80	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON97741	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	1	2	1	2	1	1	1
sub-ON97742	baseline	1	78	0	2	0	2	2	0	2	0	1	1	0	2	0	2	0	2	0	0	1	1	0	2	0	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON97743	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	1	1	2	1	1	2	2	2
sub-ON97744	baseline	-1	-100	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-777	-2	-2	-2	-2	-2	0	-2	-2	1	0
sub-ON97751	baseline	0	-31	2	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	1	2	1	2	1	1	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON97752	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	0
sub-ON97755	baseline	1	90	0	2	0	2	2	0	2	0	2	0	0	2	0	2	1	1	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON97760	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	1	2	1	1	0
sub-ON97762	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	-999	0	2	2	2	0	1	0
sub-ON97765	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	1	2	2	1	-1
sub-ON97766	baseline	-1	-100	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-777	-1	-2	-2	-1	-1	-1	-2	-1	-1	-2
sub-ON97775	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	2
sub-ON98004	baseline	1	62	-999	2	-999	2	2	-999	1	-999	1	1	1	1	-999	1	1	1	1	-999	1	-999	-999	1	-999	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98006	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	1	2	-1
sub-ON98018	baseline	0	-9	2	0	2	0	2	1	2	0	0	2	0	2	2	1	1	1	1	1	1	1	1	2	2	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98026	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	1	2	0	0	1
sub-ON98040	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	1	1	1	1	1	1
sub-ON98044	baseline	1	85	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	1	-1	1	1	1	1	1	1	0
sub-ON98050	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	1	2	2	2	1	1	2	0	1	1
sub-ON98054	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	2
sub-ON98098	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98098	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	0	2	2	2	0
sub-ON98103	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	1	2
sub-ON98108	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	1	1	1	1	0	1	-1
sub-ON98112	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	1	2	2	1	2	2
sub-ON98121	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	1
sub-ON98130	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	0
sub-ON98133	baseline	1	64	-777	-777	-777	-1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-1	-777	1	2	1	1	1	1	1	1	1	1
sub-ON98142	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	1
sub-ON98166	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98175	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	0	2	0	2	0
sub-ON98177	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	1	2	2	2	2	2	2	1	2	1	1	0
sub-ON98180	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	1	2	2	2	0	1	1
sub-ON98200	baseline	1	71	0	2	0	2	2	0	2	1	2	0	0	2	0	2	1	1	2	0	1	1	0	2	0	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98203	baseline	1	90	0	2	0	2	2	0	2	0	2	0	0	2	0	2	1	1	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98210	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	1	2	2	1	2	1	1	-1
sub-ON98212	baseline	-1	-80	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-777	2	-2	-2	-2	-2	-2	-2	-2	-2	1
sub-ON98220	baseline	1	60	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98221	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98226	baseline	1	100	-777	-777	-777	-999	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	-999	2	-1
sub-ON98230	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	-999	1	2	2	2	2	1	1
sub-ON98232	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	0	2	2	2	2	0	2	2
sub-ON98233	baseline	1	67	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	-2	2	2	2	2	1	2	-1	2	0
sub-ON98260	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	2
sub-ON98262	baseline	0	17	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-777	-1	1	1	1	1	1	1	1	1	0
sub-ON98271	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98281	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	1	2	1	1	1	1	1	1
sub-ON98300	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	1	1	1	1	2	0	2	1	1	2
sub-ON98301	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98302	baseline	1	60	0	2	0	2	2	1	2	1	2	0	0	2	1	2	1	2	2	0	2	1	1	2	2	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98305	baseline	-1	-100	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-1	-777	-1	-1	-1	-1	-1	-1	0	0	-2	0
sub-ON98306	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	1	2	2
sub-ON98310	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	2
sub-ON98311	baseline	1	67	-777	-777	-777	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	1	-1	1	-1	1	2	0	1	0
sub-ON98312	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	1	2	2	-999	2	0	2	1	1	1
sub-ON98313	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	1	1	0	1	0	-999	1	1	-999	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98315	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	1	1	1	1	1	1	2	1	1	-1
sub-ON98320	baseline	1	80	0	2	0	2	2	0	2	0	2	0	0	2	0	2	1	1	2	0	1	1	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98321	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	1	2	2	2	2	2	2	2	1	-1
sub-ON98323	baseline	1	80	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	1	1	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98330	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98332	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	1	2	2	2	0	2	1	2	2
sub-ON98341	baseline	-1	-82	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-777	-2	1	-1	-2	-1	0	0	0	1	1
sub-ON98345	baseline	1	100	-777	-777	-777	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	1	1	1	1	0	1	1
sub-ON98350	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	1	1	2	1	1	2	0	1	2
sub-ON98354	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	1	2	1	1	1
sub-ON98362	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	2
sub-ON98363	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	0
sub-ON98404	baseline	1	80	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	-2	2	2	2	2	2	2	2	2	2
sub-ON98405	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	1	2	2	1	2	-999	1	-1
sub-ON98410	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98412	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	0	1	1	1	0	1	0	-2
sub-ON98413	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	1	2	1	2	-2
sub-ON98421	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	2
sub-ON98422	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98430	baseline	1	80	0	2	0	2	2	0	2	0	2	0	0	2	0	2	1	1	2	0	1	1	0	2	0	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98431	baseline	1	56	0	2	0	2	2	0	1	1	1	1	0	2	0	2	1	1	0	0	1	1	0	2	0	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98432	baseline	1	90	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98433	baseline	1	90	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98435	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	0
sub-ON98441	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	1	2	1	1	1	1	2	0	0	1
sub-ON98443	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98445	baseline	1	80	0	2	0	2	2	0	2	0	2	0	1	1	1	1	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98454	baseline	1	80	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	-2	1	-1
sub-ON98455	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	0	0
sub-ON98470	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	-1	-1
sub-ON98472	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	0	1	1
sub-ON98473	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	0
sub-ON98500	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	2
sub-ON98501	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	1	0	2	0	2	0
sub-ON98502	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	1	2	2	1	2	1	1	1
sub-ON98504	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	0
sub-ON98510	baseline	1	52	0	2	0	2	2	1	2	0	2	1	1	2	1	2	1	2	2	0	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98512	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	1	1	2	1	1	0	2	0	1	2
sub-ON98513	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	1	2
sub-ON98514	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	0	0
sub-ON98517	baseline	1	60	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	-2	2	-2	2	2	2	2
sub-ON98520	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	1	2	1	1	0
sub-ON98521	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	1	2	1
sub-ON98524	baseline	-1	-100	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-777	-2	-2	-1	-1	-1	0	-2	-2	-2	-2
sub-ON98525	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	1	2	2	1	2	1	1	0
sub-ON98530	baseline	-1	-60	2	0	2	0	0	2	1	1	0	2	2	0	2	0	0	2	0	2	1	1	1	0	0	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98531	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	1	2	1	2	0
sub-ON98532	baseline	1	90	0	2	0	2	2	0	2	0	2	0	0	2	0	2	1	1	2	0	2	0	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98540	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	1	2	1	1	2	1	2	2	-1
sub-ON98541	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	2
sub-ON98553	baseline	0	-30	2	0	2	0	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	0	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98554	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	1	1	1	1	1	1	1	1	0
sub-ON98565	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	0
sub-ON98577	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	0	2	0
sub-ON98602	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	1	1	0	1	0	2	0	1	0
sub-ON98603	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	0
sub-ON98610	baseline	1	80	0	2	0	2	2	0	2	0	1	1	0	2	0	2	1	1	2	0	2	0	0	2	0	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98611	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	2
sub-ON98620	baseline	0	-20	2	0	2	0	2	0	2	0	0	2	1	1	2	0	1	1	1	1	1	1	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98621	baseline	1	75	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	-999	2	-1	2	2	-1	0	0
sub-ON98622	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	1	2	1	1	1
sub-ON98623	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	-2
sub-ON98626	baseline	1	89	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	1	2	-1	2	2
sub-ON98630	baseline	1	80	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	0	2	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON98631	baseline	1	89	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	-1	2	2	2	2	2	2
